id,name,given_name,family_name,birth_date,death_date,gender,identifiers,sources
psp:person:5908,Jaroslav Eček,Jaroslav,Eček,1970-04-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""5908""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5908""}]"
psp:person:5909,Jan Farský,Jan,Farský,1979-07-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""5909""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5909""}]"
psp:person:5910,Jan Florián,Jan,Florián,1975-01-07,,male,"[{""scheme"": ""psp"", ""identifier"": ""5910""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5910""}]"
psp:person:5911,Jaroslav Foldyna,Jaroslav,Foldyna,1960-06-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""5911""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5911""}]"
psp:person:5912,Štěpánka Fraňková,Štěpánka,Fraňková,1965-06-30,,female,"[{""scheme"": ""psp"", ""identifier"": ""5912""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5912""}]"
psp:person:5913,Ivan Fuksa,Ivan,Fuksa,1963-07-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""5913""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5913""}]"
psp:person:5914,Petr Gazdík,Petr,Gazdík,1974-06-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""5914""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5914""}]"
psp:person:5915,Martin Gregora,Martin,Gregora,1965-04-10,,male,"[{""scheme"": ""psp"", ""identifier"": ""5915""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5915""}]"
psp:person:5916,Alena Hanáková,Alena,Hanáková,1958-09-01,,female,"[{""scheme"": ""psp"", ""identifier"": ""5916""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5916""}]"
psp:person:5917,Leoš Heger,Leoš,Heger,1948-02-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""5917""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5917""}]"
psp:person:5918,Pavel Holík,Pavel,Holík,1957-05-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""5918""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5918""}]"
psp:person:5919,Václav Horáček,Václav,Horáček,1956-08-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""5919""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5919""}]"
psp:person:5920,Gabriela Hubáčková,Gabriela,Hubáčková,1975-01-28,,female,"[{""scheme"": ""psp"", ""identifier"": ""5920""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5920""}]"
psp:person:5921,Stanislav Huml,Stanislav,Huml,1955-07-30,,male,"[{""scheme"": ""psp"", ""identifier"": ""5921""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5921""}]"
psp:person:5922,Jitka Chalánková,Jitka,Chalánková,1957-03-23,,female,"[{""scheme"": ""psp"", ""identifier"": ""5922""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5922""}]"
psp:person:5923,Otto Chaloupka,Otto,Chaloupka,1960-09-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""5923""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5923""}]"
psp:person:5924,Tomáš Chalupa,Tomáš,Chalupa,1974-07-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""5924""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5924""}]"
psp:person:5925,Rudolf Chlad,Rudolf,Chlad,1947-12-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""5925""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5925""}]"
psp:person:5926,Jan Chvojka,Jan,Chvojka,1980-12-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""5926""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5926""}]"
psp:person:5927,Petr Jalowiczor,Petr,Jalowiczor,1973-11-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""5927""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5927""}]"
psp:person:5928,Michal Janek,Michal,Janek,1948-12-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""5928""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5928""}]"
psp:person:5929,Luděk Jeništa,Luděk,Jeništa,1961-08-08,,male,"[{""scheme"": ""psp"", ""identifier"": ""5929""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5929""}]"
psp:person:5930,Ladislav Jirků,Ladislav,Jirků,1946-06-04,,male,"[{""scheme"": ""psp"", ""identifier"": ""5930""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5930""}]"
psp:person:5931,Radim Jirout,Radim,Jirout,1971-04-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""5931""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5931""}]"
psp:person:5932,Radek John,Radek,John,1954-12-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""5932""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5932""}]"
psp:person:5933,David Kádner,David,Kádner,1976-10-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""5933""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5933""}]"
psp:person:5934,Jan Klán,Jan,Klán,1982-11-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""5934""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5934""}]"
psp:person:5935,Kateřina Klasnová,Kateřina,Klasnová,1977-10-14,,female,"[{""scheme"": ""psp"", ""identifier"": ""5935""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5935""}]"
psp:person:5936,Kristýna Kočí,Kristýna,Kočí,1985-01-20,,female,"[{""scheme"": ""psp"", ""identifier"": ""5936""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5936""}]"
psp:person:5937,Lenka Kohoutová,Lenka,Kohoutová,1967-12-07,,female,"[{""scheme"": ""psp"", ""identifier"": ""5937""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5937""}]"
psp:person:5938,Květa Matušovská,Květa,Matušovská,1984-06-04,,female,"[{""scheme"": ""psp"", ""identifier"": ""5938""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5938""}]"
psp:person:5939,Daniel Korte,Daniel,Korte,1953-02-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""5939""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5939""}]"
psp:person:5940,Rom Kostřica,Rom,Kostřica,1949-03-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""5940""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5940""}]"
psp:person:5941,Patricie Kotalíková,Patricie,Kotalíková,1972-07-27,,female,"[{""scheme"": ""psp"", ""identifier"": ""5941""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5941""}]"
psp:person:5942,Václav Kubata,Václav,Kubata,1962-03-19,,male,"[{""scheme"": ""psp"", ""identifier"": ""5942""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5942""}]"
psp:person:5943,Helena Langšádlová,Helena,Langšádlová,1963-10-14,,female,"[{""scheme"": ""psp"", ""identifier"": ""5943""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5943""}]"
psp:person:5944,Pavol Lukša,Pavol,Lukša,1962-08-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""5944""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5944""}]"
psp:person:5945,Jaroslav Martinů,Jaroslav,Martinů,1959-04-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""5945""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5945""}]"
psp:person:5946,Dagmar Navrátilová,Dagmar,Navrátilová,1966-07-18,,female,"[{""scheme"": ""psp"", ""identifier"": ""5946""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5946""}]"
psp:person:5947,Marie Nedvědová,Marie,Nedvědová,1956-05-31,,female,"[{""scheme"": ""psp"", ""identifier"": ""5947""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5947""}]"
psp:person:5948,Josef Nekl,Josef,Nekl,1953-05-28,,male,"[{""scheme"": ""psp"", ""identifier"": ""5948""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5948""}]"
psp:person:5949,Vít Němeček,Vít,Němeček,1962-01-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""5949""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5949""}]"
psp:person:5950,Václav Neubauer,Václav,Neubauer,1948-07-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""5950""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5950""}]"
psp:person:5951,Jiří Oliva,Jiří,Oliva,1952-04-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""5951""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5951""}]"
psp:person:5952,Viktor Paggio,Viktor,Paggio,1981-08-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""5952""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5952""}]"
psp:person:5953,Jan Pajer,Jan,Pajer,1980-06-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""5953""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5953""}]"
psp:person:5954,Karolína Peake,Karolína,Peake,1975-10-10,,female,"[{""scheme"": ""psp"", ""identifier"": ""5954""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5954""}]"
psp:person:5955,Gabriela Pecková,Gabriela,Pecková,1957-01-19,,female,"[{""scheme"": ""psp"", ""identifier"": ""5955""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5955""}]"
psp:person:5956,Stanislav Polčák,Stanislav,Polčák,1980-02-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""5956""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5956""}]"
psp:person:5957,Anna Putnová,Anna,Putnová,1960-07-24,,female,"[{""scheme"": ""psp"", ""identifier"": ""5957""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5957""}]"
psp:person:5958,Jana Kaslová,Jana,Kaslová,1981-08-26,,female,"[{""scheme"": ""psp"", ""identifier"": ""5958""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5958""}]"
psp:person:5959,Aleš Roztočil,Aleš,Roztočil,1953-05-10,,male,"[{""scheme"": ""psp"", ""identifier"": ""5959""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5959""}]"
psp:person:5960,Adam Rykala,Adam,Rykala,1986-09-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""5960""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5960""}]"
psp:person:5961,Ivana Řápková,Ivana,Řápková,1966-09-30,,female,"[{""scheme"": ""psp"", ""identifier"": ""5961""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5961""}]"
psp:person:5962,Marta Semelová,Marta,Semelová,1960-03-01,,female,"[{""scheme"": ""psp"", ""identifier"": ""5962""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5962""}]"
psp:person:5963,Jaroslava Schejbalová,Jaroslava,Schejbalová,1964-02-24,,female,"[{""scheme"": ""psp"", ""identifier"": ""5963""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5963""}]"
psp:person:5964,Jiří Skalický,Jiří,Skalický,1954-08-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""5964""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5964""}]"
psp:person:5965,Roman Sklenák,Roman,Sklenák,1970-07-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""5965""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5965""}]"
psp:person:5966,Petr Skokan,Petr,Skokan,1963-05-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""5966""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5966""}]"
psp:person:5967,Jan Smutný,Jan,Smutný,1960-04-04,,male,"[{""scheme"": ""psp"", ""identifier"": ""5967""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5967""}]"
psp:person:5968,Pavel Staněk,Pavel,Staněk,1973-07-30,,male,"[{""scheme"": ""psp"", ""identifier"": ""5968""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5968""}]"
psp:person:5969,Zbyněk Stanjura,Zbyněk,Stanjura,1964-02-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""5969""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5969""}]"
psp:person:5970,Jana Suchá,Jana,Suchá,1975-09-22,,female,"[{""scheme"": ""psp"", ""identifier"": ""5970""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5970""}]"
psp:person:5971,Igor Svoják,Igor,Svoják,1966-07-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""5971""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5971""}]"
psp:person:5972,Bořivoj Šarapatka,Bořivoj,Šarapatka,1959-07-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""5972""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5972""}]"
psp:person:5973,Jaroslav Škárka,Jaroslav,Škárka,1970-11-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""5973""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5973""}]"
psp:person:5974,Jiří Šlégr,Jiří,Šlégr,1971-05-30,,male,"[{""scheme"": ""psp"", ""identifier"": ""5974""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5974""}]"
psp:person:5975,Jiří Štětina,Jiří,Štětina,1941-08-09,,male,"[{""scheme"": ""psp"", ""identifier"": ""5975""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5975""}]"
psp:person:5976,Milan Šťovíček,Milan,Šťovíček,1958-01-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""5976""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5976""}]"
psp:person:5977,Josef Tancoš,Josef,Tancoš,1966-12-31,,male,"[{""scheme"": ""psp"", ""identifier"": ""5977""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5977""}]"
psp:person:5978,Martin Vacek,Martin,Vacek,1971-12-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""5978""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5978""}]"
psp:person:5979,Dana Váhalová,Dana,Váhalová,1966-05-28,,female,"[{""scheme"": ""psp"", ""identifier"": ""5979""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5979""}]"
psp:person:5980,Roman Váňa,Roman,Váňa,1966-11-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""5980""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5980""}]"
psp:person:5981,Jaroslav Vandas,Jaroslav,Vandas,1951-03-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""5981""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5981""}]"
psp:person:5982,David Vodrážka,David,Vodrážka,1971-03-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""5982""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5982""}]"
psp:person:5983,Radim Vysloužil,Radim,Vysloužil,1981-04-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""5983""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5983""}]"
psp:person:5984,Ivana Weberová,Ivana,Weberová,1976-10-01,,female,"[{""scheme"": ""psp"", ""identifier"": ""5984""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5984""}]"
psp:person:5985,Jaroslava Wenigerová,Jaroslava,Wenigerová,1946-06-13,,female,"[{""scheme"": ""psp"", ""identifier"": ""5985""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5985""}]"
psp:person:5986,Renáta Witoszová,Renáta,Witoszová,1967-06-08,,female,"[{""scheme"": ""psp"", ""identifier"": ""5986""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5986""}]"
psp:person:5987,Jiří Zemánek,Jiří,Zemánek,1965-01-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""5987""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5987""}]"
psp:person:5989,Václav Zemek,Václav,Zemek,1974-04-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""5989""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5989""}]"
psp:person:5990,Jana Fischerová,Jana,Fischerová,1955-08-20,,female,"[{""scheme"": ""psp"", ""identifier"": ""5990""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5990""}]"
psp:person:5991,Josef Novotný,Josef,Novotný,1952-12-14,,male,"[{""scheme"": ""psp"", ""identifier"": ""5991""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5991""}]"
psp:person:5992,Josef Novotný st.,Josef,Novotný st.,1952-02-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""5992""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5992""}]"
psp:person:5993,Jiří Rusnok,Jiří,Rusnok,1983-07-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""5993""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5993""}]"
psp:person:5994,Kamil Jankovský,Kamil,Jankovský,1958-03-10,,male,"[{""scheme"": ""psp"", ""identifier"": ""5994""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5994""}]"
psp:person:5995,John Bok,John,Bok,1945-10-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""5995""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5995""}]"
psp:person:5996,Iva Brožová,Iva,Brožová,1951-03-07,,female,"[{""scheme"": ""psp"", ""identifier"": ""5996""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5996""}]"
psp:person:5997,Pavel Varvařovský,Pavel,Varvařovský,1945-10-16,,male,"[{""scheme"": ""psp"", ""identifier"": ""5997""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5997""}]"
psp:person:5998,František Bányai,František,Bányai,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""5998""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5998""}]"
psp:person:5999,Miroslava Strnadlová,Miroslava,Strnadlová,1954-11-20,,female,"[{""scheme"": ""psp"", ""identifier"": ""5999""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=5999""}]"
psp:person:6000,Petr Kynštetr,Petr,Kynštetr,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""6000""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6000""}]"
psp:person:6001,Lucie Kárlová,Lucie,Kárlová,1900-01-01,,female,"[{""scheme"": ""psp"", ""identifier"": ""6001""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6001""}]"
psp:person:6002,Jiří Běhounek,Jiří,Běhounek,1952-05-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""6002""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6002""}]"
psp:person:6003,Miroslav Petráň,Miroslav,Petráň,1951-07-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""6003""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6003""}]"
psp:person:6004,Drahoslav Oulehla,Drahoslav,Oulehla,1951-12-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""6004""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6004""}]"
psp:person:6005,Petr Neuvirt,Petr,Neuvirt,1961-05-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""6005""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6005""}]"
psp:person:6006,Maroš Šefčovič,Maroš,Šefčovič,1966-07-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""6006""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6006""}]"
psp:person:6007,Bohuslav Svoboda,Bohuslav,Svoboda,1944-02-08,,male,"[{""scheme"": ""psp"", ""identifier"": ""6007""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6007""}]"
psp:person:6008,Jan Kubata,Jan,Kubata,1967-05-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""6008""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6008""}]"
psp:person:6009,Stanislav Eichler,Stanislav,Eichler,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""6009""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6009""}]"
psp:person:6010,Jan Žaloudík,Jan,Žaloudík,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""6010""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6010""}]"
psp:person:6011,Jan Kubice,Jan,Kubice,1953-10-03,,male,"[{""scheme"": ""psp"", ""identifier"": ""6011""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6011""}]"
psp:person:6012,Iva Ritschelová,Iva,Ritschelová,1964-07-16,,female,"[{""scheme"": ""psp"", ""identifier"": ""6012""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6012""}]"
psp:person:6013,Miloš Malý,Miloš,Malý,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""6013""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6013""}]"
psp:person:6014,Kamil Janáček,Kamil,Janáček,1943-06-14,,male,"[{""scheme"": ""psp"", ""identifier"": ""6014""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6014""}]"
psp:person:6015,Lubomír Poul,Lubomír,Poul,1965-02-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""6015""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6015""}]"
psp:person:6016,Josef Vacula,Josef,Vacula,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""6016""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6016""}]"
psp:person:6017,Pavel Dobeš,Pavel,Dobeš,1982-01-19,,male,"[{""scheme"": ""psp"", ""identifier"": ""6017""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6017""}]"
psp:person:6018,Milan Holl,Milan,Holl,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""6018""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6018""}]"
psp:person:6019,Ladislav Musílek,Ladislav,Musílek,1900-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""6019""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=6019""}]"
